spillLogEntryTime run dataLog
04-Nov-2010 22:43:00 21900 9868
04-Nov-2010 22:54:00 21901 9869
04-Nov-2010 23:04:00 21902 9870
04-Nov-2010 23:20:00 21903 9871
05-Nov-2010 16:27:00 21905 9872
05-Nov-2010 16:29:00 21906 9873
05-Nov-2010 16:38:00 21907 9874
05-Nov-2010 16:56:00 21908 9875
05-Nov-2010 17:07:00 21909 9876
05-Nov-2010 17:12:00 21910 9877
05-Nov-2010 17:13:00 21911 9878
05-Nov-2010 17:23:00 21912 9879
05-Nov-2010 17:25:00 21913 9880
05-Nov-2010 17:26:00 21914 9881
05-Nov-2010 17:30:00 21915 9882
05-Nov-2010 17:40:00 21916 9883
05-Nov-2010 17:48:00 21917 9884
05-Nov-2010 17:58:00 21918 9885
05-Nov-2010 18:06:00 21919 9886
05-Nov-2010 18:13:00 21920 9887
05-Nov-2010 18:22:00 21921 9888
05-Nov-2010 18:38:00 21922 9889
05-Nov-2010 18:54:00 21923 9890
05-Nov-2010 19:05:00 21924 9891
05-Nov-2010 19:14:00 21925 9892
05-Nov-2010 19:21:00 21926 9893
05-Nov-2010 19:25:00 21927 9894
05-Nov-2010 19:42:00 21928 9895
05-Nov-2010 19:52:00 21929 9896
05-Nov-2010 20:08:00 21930 9897
05-Nov-2010 20:18:00 21931 9898
05-Nov-2010 20:29:00 21932 9899
05-Nov-2010 20:39:00 21933 9900
05-Nov-2010 20:58:00 21934 9901
05-Nov-2010 21:07:00 21935 9902
05-Nov-2010 21:23:00 21936 9903
05-Nov-2010 21:39:00 21937 9904
05-Nov-2010 21:49:00 21938 9905
05-Nov-2010 22:04:00 21939 9906
05-Nov-2010 22:17:00 21940 9907
05-Nov-2010 22:27:00 21941 9908
05-Nov-2010 22:37:00 21942 9909
05-Nov-2010 22:52:00 21943 9910
05-Nov-2010 23:03:00 21944 9911
05-Nov-2010 23:04:00 21945 9912
05-Nov-2010 23:13:00 21946 9913
06-Nov-2010 08:32:00 21947 9914
06-Nov-2010 17:59:00 21948 9915
06-Nov-2010 18:10:00 21949 9916
06-Nov-2010 18:25:00 21950 9917
06-Nov-2010 20:09:00 21951 9918
06-Nov-2010 23:38:00 21952 9919
06-Nov-2010 23:48:00 21953 9920
06-Nov-2010 23:54:00 21954 9921
07-Nov-2010 00:04:00 21955 9922
07-Nov-2010 00:10:00 21956 9923
07-Nov-2010 00:19:00 21957 9924
07-Nov-2010 00:26:00 21958 9925
07-Nov-2010 00:36:00 21959 9926
07-Nov-2010 00:44:00 21960 9927
07-Nov-2010 00:54:00 21961 9928
07-Nov-2010 01:01:00 21962 9929
07-Nov-2010 01:11:00 21963 9930
07-Nov-2010 21:40:00 21964 9931
07-Nov-2010 21:47:00 21965 9932
07-Nov-2010 22:04:00 21966 9933
07-Nov-2010 22:09:00 21967 9934
07-Nov-2010 22:16:00 21968 9935
07-Nov-2010 22:23:00 21969 9936
07-Nov-2010 22:28:00 21970 9937
07-Nov-2010 22:38:00 21971 9938
07-Nov-2010 22:45:00 21972 9939
07-Nov-2010 22:59:00 21973 9940
07-Nov-2010 23:10:00 21974 9941
07-Nov-2010 23:20:00 21975 9942
07-Nov-2010 23:30:00 21976 9943
07-Nov-2010 23:43:00 21977 9944
08-Nov-2010 00:03:00 21978 9945
08-Nov-2010 00:12:00 21979 9946
08-Nov-2010 00:23:00 21980 9947
08-Nov-2010 01:01:00 21981 9948
08-Nov-2010 01:47:00 21982 9949
08-Nov-2010 02:20:00 21983 9950
08-Nov-2010 02:40:00 21984 9951
08-Nov-2010 03:13:00 21985 9952
08-Nov-2010 03:32:00 21986 9953
08-Nov-2010 04:04:00 21987 9954
08-Nov-2010 04:11:00 21988 9955
08-Nov-2010 05:15:00 21989 9956
08-Nov-2010 05:17:00 21990 9957
08-Nov-2010 05:44:00 21991 9958
08-Nov-2010 06:03:00 21992 9959
08-Nov-2010 06:27:00 21993 9960
08-Nov-2010 23:33:00 21994 9961
09-Nov-2010 00:01:00 21995 9962
09-Nov-2010 00:13:00 21996 9963
09-Nov-2010 00:25:00 21997 9964
09-Nov-2010 00:33:00 21998 9965
09-Nov-2010 01:00:00 21999 9966
09-Nov-2010 01:02:00 22000 9967
09-Nov-2010 01:08:00 22001 9968
09-Nov-2010 01:22:00 22002 9969
09-Nov-2010 01:34:00 22003 9970
09-Nov-2010 02:01:00 22004 9971
09-Nov-2010 02:14:00 22005 9972
09-Nov-2010 02:28:00 22006 9973
09-Nov-2010 03:02:00 22007 9974
09-Nov-2010 03:35:00 22008 9975
09-Nov-2010 03:45:00 22009 9976
09-Nov-2010 04:02:00 22010 9977
09-Nov-2010 04:34:00 22011 9978
09-Nov-2010 04:41:00 22012 9979
09-Nov-2010 04:51:00 22013 9980
09-Nov-2010 05:04:00 22014 9981
09-Nov-2010 05:24:00 22015 9982
09-Nov-2010 23:50:00 22016 9983
10-Nov-2010 02:49:00 22017 9984
10-Nov-2010 02:56:00 22018 9985
10-Nov-2010 03:06:00 22019 9986
10-Nov-2010 03:12:00 22020 9987
10-Nov-2010 03:23:00 22021 9988
10-Nov-2010 03:57:00 22022 9989
10-Nov-2010 04:34:00 22023 9990
10-Nov-2010 05:00:00 22024 9991
10-Nov-2010 05:26:00 22025 9992
10-Nov-2010 05:58:00 22026 9993
10-Nov-2010 06:19:00 22027 9994
10-Nov-2010 06:27:00 22028 9995
10-Nov-2010 06:48:00 22029 9996
10-Nov-2010 07:12:00 22030 9997
10-Nov-2010 23:33:00 22031 9998
10-Nov-2010 23:43:00 22032 9999
10-Nov-2010 23:51:00 22033 10000
11-Nov-2010 00:10:00 22034 10001
11-Nov-2010 00:19:00 22035 10002
11-Nov-2010 00:28:00 22036 10003
11-Nov-2010 00:33:00 22037 10004
11-Nov-2010 01:00:00 22038 10005
11-Nov-2010 01:07:00 22039 10006
11-Nov-2010 01:17:00 22040 10007
11-Nov-2010 01:28:00 22041 10008
11-Nov-2010 01:29:00 22042 10009
11-Nov-2010 01:58:00 22043 10010
11-Nov-2010 02:07:00 22044 10011
11-Nov-2010 02:31:00 22045 10012
11-Nov-2010 02:54:00 22046 10013
11-Nov-2010 03:13:00 22047 10014
11-Nov-2010 05:50:00 22048 10015
11-Nov-2010 06:19:00 22049 10016
11-Nov-2010 06:42:00 22050 10017
11-Nov-2010 06:58:00 22051 10018
11-Nov-2010 20:27:00 22052 10019
11-Nov-2010 20:41:00 22053 10020
11-Nov-2010 23:38:00 22054 10021
11-Nov-2010 23:47:00 22055 10022
11-Nov-2010 23:57:00 22056 10023
12-Nov-2010 00:08:00 22057 10024
12-Nov-2010 00:20:00 22058 10025
12-Nov-2010 00:56:00 22059 10026
12-Nov-2010 02:20:00 22060 10027
12-Nov-2010 02:36:00 22061 10028
12-Nov-2010 02:54:00 22062 10029
12-Nov-2010 03:06:00 22063 10030
12-Nov-2010 04:37:00 22064 10031
12-Nov-2010 04:55:00 22065 10032
12-Nov-2010 05:17:00 22066 10033
12-Nov-2010 05:24:00 22067 10034
12-Nov-2010 05:33:00 22068 10035
12-Nov-2010 05:40:00 22069 10036
12-Nov-2010 06:00:00 22070 10037
12-Nov-2010 06:03:00 22071 10038
12-Nov-2010 06:09:00 22072 10039
12-Nov-2010 06:18:00 22073 10040
12-Nov-2010 06:35:00 22074 10041
12-Nov-2010 06:47:00 22075 10042
12-Nov-2010 06:48:00 22076 10043
12-Nov-2010 07:11:00 22077 10044
16-Nov-2010 07:33:00 22082 10045
16-Nov-2010 07:37:00 22083 10046
16-Nov-2010 08:03:00 22084 10047
16-Nov-2010 08:07:00 22085 10048
16-Nov-2010 08:20:00 22086 10049
16-Nov-2010 08:43:00 22087 10050
16-Nov-2010 09:01:00 22088 10051
16-Nov-2010 09:11:00 22089 10052
16-Nov-2010 09:19:00 22090 10053
16-Nov-2010 09:29:00 22091 10054
16-Nov-2010 09:36:00 22092 10055
16-Nov-2010 09:46:00 22093 10056
16-Nov-2010 09:53:00 22094 10057
16-Nov-2010 10:03:00 22095 10058
16-Nov-2010 10:11:00 22096 10059
16-Nov-2010 10:15:00 22097 10060
16-Nov-2010 10:20:00 22098 10061
16-Nov-2010 10:30:00 22099 10062
16-Nov-2010 10:40:00 22100 10063
16-Nov-2010 10:55:00 22101 10064
16-Nov-2010 11:06:00 22102 10065
16-Nov-2010 11:19:00 22103 10066
16-Nov-2010 11:39:00 22104 10067
16-Nov-2010 11:52:00 22105 10068
16-Nov-2010 12:13:00 22106 10069
16-Nov-2010 12:26:00 22107 10070
16-Nov-2010 12:46:00 22108 10071
16-Nov-2010 13:04:00 22109 10072
16-Nov-2010 13:10:00 22110 10073
16-Nov-2010 13:24:00 22111 10074
16-Nov-2010 13:37:00 22112 10075
16-Nov-2010 13:57:00 22113 10076
16-Nov-2010 14:12:00 22114 10077
16-Nov-2010 14:19:00 22115 10078
16-Nov-2010 14:29:00 22116 10079
16-Nov-2010 14:44:00 22117 10080
16-Nov-2010 14:54:00 22118 10081
16-Nov-2010 15:05:00 22119 10082
16-Nov-2010 16:24:00 22120 10083
16-Nov-2010 16:49:00 22121 10084
16-Nov-2010 17:24:00 22122 10085
16-Nov-2010 17:32:00 22123 10086
16-Nov-2010 18:17:00 22124 10087
16-Nov-2010 18:31:00 22125 10088
16-Nov-2010 18:45:00 22126 10089
16-Nov-2010 19:03:00 22127 10090
16-Nov-2010 19:18:00 22128 10091
16-Nov-2010 19:33:00 22129 10092
16-Nov-2010 19:48:00 22130 10093
16-Nov-2010 20:03:00 22131 10094
16-Nov-2010 20:16:00 22132 10095
16-Nov-2010 20:52:00 22133 10096
16-Nov-2010 21:05:00 22134 10097
16-Nov-2010 21:46:00 22135 10098
17-Nov-2010 07:34:00 22136 10099
17-Nov-2010 07:46:00 22137 10100
17-Nov-2010 07:57:00 22138 10101
17-Nov-2010 08:12:00 22139 10102
17-Nov-2010 08:20:00 22140 10103
17-Nov-2010 08:27:00 22141 10104
17-Nov-2010 08:37:00 22142 10105
17-Nov-2010 08:46:00 22143 10106
17-Nov-2010 08:57:00 22144 10107
17-Nov-2010 09:07:00 22145 10108
17-Nov-2010 09:08:00 22146 10109
17-Nov-2010 09:17:00 22147 10110
17-Nov-2010 09:27:00 22148 10111
17-Nov-2010 09:34:00 22149 10112
17-Nov-2010 09:49:00 22150 10113
17-Nov-2010 10:37:00 22151 10114
17-Nov-2010 10:43:00 22152 10115
17-Nov-2010 11:04:00 22153 10116
17-Nov-2010 11:18:00 22154 10117
17-Nov-2010 11:29:00 22155 10118
17-Nov-2010 11:40:00 22156 10119
17-Nov-2010 11:43:00 22157 10120
17-Nov-2010 11:46:00 22158 10121
17-Nov-2010 11:56:00 22159 10122
17-Nov-2010 12:06:00 22160 10123
17-Nov-2010 12:17:00 22161 10124
17-Nov-2010 12:38:00 22162 10125
17-Nov-2010 12:43:00 22163 10126
17-Nov-2010 12:54:00 22164 10127
17-Nov-2010 13:08:00 22165 10128
17-Nov-2010 13:22:00 22166 10129
17-Nov-2010 13:39:00 22167 10130
17-Nov-2010 13:49:00 22168 10131
17-Nov-2010 13:58:00 22169 10132
17-Nov-2010 14:15:00 22170 10133
17-Nov-2010 14:23:00 22171 10134
17-Nov-2010 14:56:00 22172 10135
17-Nov-2010 15:13:00 22173 10136
18-Nov-2010 07:06:00 22174 10137
18-Nov-2010 08:22:00 22175 10138
18-Nov-2010 08:42:00 22176 10139
18-Nov-2010 08:46:00 22177 10140
18-Nov-2010 08:49:00 22178 10141
18-Nov-2010 09:01:00 22179 10142
18-Nov-2010 09:12:00 22180 10143
18-Nov-2010 09:27:00 22181 10144
18-Nov-2010 09:39:00 22182 10145
18-Nov-2010 09:53:00 22183 10146
18-Nov-2010 10:12:00 22184 10147
18-Nov-2010 10:20:00 22185 10148
18-Nov-2010 10:26:00 22186 10149
18-Nov-2010 10:42:00 22187 10150
18-Nov-2010 10:54:00 22188 10151
18-Nov-2010 11:08:00 22189 10152
18-Nov-2010 11:12:00 22190 10153
18-Nov-2010 11:27:00 22191 10154
18-Nov-2010 11:47:00 22192 10155
18-Nov-2010 12:06:00 22193 10156
18-Nov-2010 12:17:00 22194 10157
18-Nov-2010 12:30:00 22195 10158
18-Nov-2010 12:31:00 22196 10159
18-Nov-2010 12:44:00 22197 10160
18-Nov-2010 13:41:00 22198 10161
18-Nov-2010 13:55:00 22199 10162
18-Nov-2010 14:03:00 22200 10163
18-Nov-2010 14:06:00 22201 10164
18-Nov-2010 14:12:00 22202 10165
18-Nov-2010 14:19:00 22203 10166
18-Nov-2010 14:38:00 22204 10167
19-Nov-2010 07:22:00 22205 10168
19-Nov-2010 07:32:00 22206 10169
19-Nov-2010 07:41:00 22207 10170
19-Nov-2010 07:52:00 22208 10171
19-Nov-2010 08:07:00 22209 10172
19-Nov-2010 08:23:00 22210 10173
19-Nov-2010 08:39:00 22211 10174
19-Nov-2010 08:45:00 22212 10175
19-Nov-2010 08:55:00 22213 10176
19-Nov-2010 09:02:00 22214 10177
19-Nov-2010 09:15:00 22215 10178
19-Nov-2010 09:23:00 22216 10179
19-Nov-2010 09:27:00 22217 10180
19-Nov-2010 09:44:00 22218 10181
19-Nov-2010 09:57:00 22219 10182
19-Nov-2010 10:05:00 22220 10183
19-Nov-2010 10:15:00 22221 10184
19-Nov-2010 10:22:00 22222 10185
19-Nov-2010 10:33:00 22223 10186
19-Nov-2010 10:45:00 22224 10187
19-Nov-2010 11:01:00 22225 10188
19-Nov-2010 11:14:00 22226 10189
19-Nov-2010 11:26:00 22227 10190
19-Nov-2010 11:41:00 22228 10191
19-Nov-2010 12:01:00 22229 10192
19-Nov-2010 12:22:00 22230 10193
19-Nov-2010 12:37:00 22231 10194
19-Nov-2010 13:03:00 22232 10195
19-Nov-2010 13:23:00 22233 10196
19-Nov-2010 13:47:00 22234 10197
19-Nov-2010 14:06:00 22235 10198
19-Nov-2010 14:24:00 22236 10199
19-Nov-2010 14:34:00 22237 10200
19-Nov-2010 14:45:00 22238 10201
19-Nov-2010 14:53:00 22239 10202
19-Nov-2010 15:07:00 22240 10203
19-Nov-2010 15:10:00 22241 10204
19-Nov-2010 17:53:00 22242 10205
19-Nov-2010 17:55:00 22243 10206
19-Nov-2010 18:15:00 22244 10207
19-Nov-2010 18:41:00 22248 10208
19-Nov-2010 19:26:00 22249 10209
20-Nov-2010 07:26:00 22250 10210
20-Nov-2010 07:29:00 22251 10211
20-Nov-2010 07:38:00 22252 10212
20-Nov-2010 07:49:00 22253 10213
20-Nov-2010 08:01:00 22254 10214
20-Nov-2010 08:16:00 22256 10216
20-Nov-2010 08:29:00 22257 10217
20-Nov-2010 08:32:00 22258 10218
20-Nov-2010 08:37:00 22259 10219
20-Nov-2010 08:40:00 22260 10220
20-Nov-2010 08:47:00 22261 10221
20-Nov-2010 08:57:00 22262 10222
20-Nov-2010 08:59:00 22263 10223
20-Nov-2010 09:09:00 22264 10224
20-Nov-2010 09:29:00 22265 10225
20-Nov-2010 10:11:00 22266 10226
20-Nov-2010 10:59:00 22267 10227
20-Nov-2010 11:33:00 22268 10228
20-Nov-2010 11:47:00 22269 10229
20-Nov-2010 11:51:00 22270 10230
20-Nov-2010 12:01:00 22271 10231
20-Nov-2010 12:12:00 22272 10232
20-Nov-2010 12:22:00 22273 10233
20-Nov-2010 12:37:00 22274 10234
20-Nov-2010 13:15:00 22275 10235
20-Nov-2010 13:25:00 22276 10236
20-Nov-2010 13:41:00 22277 10237
20-Nov-2010 14:02:00 22278 10238
20-Nov-2010 14:08:00 22279 10239
20-Nov-2010 14:22:00 22280 10240
20-Nov-2010 14:42:00 22281 10241
20-Nov-2010 15:00:00 22282 10242
20-Nov-2010 15:04:00 22283 10243
20-Nov-2010 15:27:00 22284 10244
21-Nov-2010 07:29:00 22285 10245
21-Nov-2010 07:41:00 22286 10246
21-Nov-2010 07:46:00 22286 10248
21-Nov-2010 07:58:00 22287 10249
21-Nov-2010 08:13:00 22288 10250
21-Nov-2010 08:29:00 22289 10251
21-Nov-2010 08:43:00 22290 10252
21-Nov-2010 09:06:00 22291 10253
21-Nov-2010 09:18:00 22292 10254
21-Nov-2010 09:39:00 22293 10255
21-Nov-2010 09:51:00 22294 10256
21-Nov-2010 10:12:00 22295 10257
21-Nov-2010 10:38:00 22296 10258
21-Nov-2010 10:50:00 22297 10259
21-Nov-2010 11:27:00 22298 10260
21-Nov-2010 11:35:00 22299 10261
21-Nov-2010 11:38:00 22300 10262
21-Nov-2010 11:44:00 22301 10263
21-Nov-2010 11:54:00 22302 10264
21-Nov-2010 12:04:00 22303 10265
21-Nov-2010 12:05:00 22303 10266
21-Nov-2010 12:47:00 22304 10267
21-Nov-2010 13:37:00 22305 10268
21-Nov-2010 13:49:00 22306 10270
21-Nov-2010 14:33:00 22307 10272
21-Nov-2010 14:42:00 22308 10274
21-Nov-2010 16:18:00 22309 10276
22-Nov-2010 20:05:00 22310 10278
22-Nov-2010 20:13:00 22311 10280
22-Nov-2010 20:30:00 22312 10282
22-Nov-2010 20:51:00 22313 10284
22-Nov-2010 21:25:00 22314 10286
22-Nov-2010 21:46:00 22315 10288
23-Nov-2010 13:59:00 22316 10290
23-Nov-2010 14:34:00 22317 10292
23-Nov-2010 14:48:00 22318 10294
23-Nov-2010 15:06:00 22319 10296
23-Nov-2010 15:22:00 22320 10298
23-Nov-2010 15:35:00 22321 10300
23-Nov-2010 15:38:00 22322 10302
23-Nov-2010 16:17:00 22323 10304
24-Nov-2010 10:33:00 22324 10306
24-Nov-2010 10:49:00 22325 10308
24-Nov-2010 13:37:00 22326 10310
24-Nov-2010 13:38:00 22327 10312
24-Nov-2010 13:52:00 22328 10314
24-Nov-2010 14:32:00 22329 10316
24-Nov-2010 14:49:00 22330 10318
24-Nov-2010 15:12:00 22331 10320
24-Nov-2010 15:34:00 22332 10322
24-Nov-2010 16:15:00 22333 10324
25-Nov-2010 13:14:00 22334 10326
25-Nov-2010 13:53:00 22335 10328
25-Nov-2010 14:50:00 22336 10330
25-Nov-2010 15:15:00 22337 10332
25-Nov-2010 15:54:00 22338 10334
25-Nov-2010 16:11:00 22339 10336
25-Nov-2010 16:31:00 22340 10338
26-Nov-2010 12:34:00 22341 10340
26-Nov-2010 13:33:00 22342 10342
26-Nov-2010 14:50:00 22343 10344
26-Nov-2010 15:36:00 22344 10346
26-Nov-2010 15:57:00 22345 10348
26-Nov-2010 16:14:00 22346 10350
27-Nov-2010 12:20:00 22347 10351
27-Nov-2010 13:05:00 22348 10352
27-Nov-2010 15:12:00 22349 10353
28-Nov-2010 13:30:00 22350 10354
28-Nov-2010 14:29:00 22351 10355
28-Nov-2010 14:49:00 22352 10356
28-Nov-2010 15:30:00 22353 10357
28-Nov-2010 15:49:00 22354 10358
28-Nov-2010 16:13:00 22355 10359
28-Nov-2010 23:08:00 22356 10360
28-Nov-2010 23:10:00 22357 10361
28-Nov-2010 23:13:00 22358 10362
28-Nov-2010 23:19:00 22359 10363
28-Nov-2010 23:25:00 22360 10364
29-Nov-2010 07:10:00 22361 10365
29-Nov-2010 10:00:00 22362 10366
29-Nov-2010 10:29:00 22363 10367
05-Dec-2010 00:58:00 22365 10368
05-Dec-2010 01:00:00 22366 10369
05-Dec-2010 01:01:00 22367 10370
05-Dec-2010 09:06:00 22368 10371
07-May-2011 20:13:00 22381 10372
07-May-2011 20:14:00 22382 10373
07-May-2011 20:21:00 22383 10374
08-May-2011 01:42:00 22384 10375
09-May-2011 23:38:00 22388 10376
10-May-2011 00:18:00 22389 10377
10-May-2011 00:21:00 22389 10378
10-May-2011 00:49:00 22390 10379
10-May-2011 00:58:00 22391 10380
10-May-2011 01:03:00 22392 10381
10-May-2011 01:07:00 22393 10382
10-May-2011 01:44:00 22394 10383
10-May-2011 01:52:00 22395 10384
10-May-2011 02:01:00 22396 10385
10-May-2011 02:10:00 22398 10386
10-May-2011 02:17:00 22399 10387
10-May-2011 02:22:00 22400 10388
10-May-2011 02:26:00 22401 10389
10-May-2011 02:33:00 22402 10390
10-May-2011 02:50:00 22403 10391
10-May-2011 02:59:00 22404 10392
10-May-2011 03:09:00 22405 10393
10-May-2011 03:14:00 22406 10394
10-May-2011 03:18:00 22407 10395
10-May-2011 03:29:00 22408 10396
10-May-2011 03:41:00 22409 10397
10-May-2011 03:47:00 22410 10398
10-May-2011 03:54:00 22412 10400
10-May-2011 04:00:00 22413 10401
10-May-2011 04:07:00 22414 10402
10-May-2011 04:20:00 22415 10403
10-May-2011 04:25:00 22416 10404
10-May-2011 04:32:00 22417 10405
10-May-2011 04:37:00 22418 10406
10-May-2011 04:42:00 22419 10407
10-May-2011 04:50:00 22420 10408
10-May-2011 04:56:00 22421 10409
10-May-2011 05:03:00 22422 10410
10-May-2011 05:06:00 22423 10411
10-May-2011 06:59:00 22424 10412
10-May-2011 23:16:00 22425 10413
11-May-2011 00:09:00 22427 10415
11-May-2011 00:14:00 22428 10416
11-May-2011 00:51:00 22429 10417
11-May-2011 01:32:00 22430 10418
11-May-2011 01:45:00 22431 10419
11-May-2011 01:49:00 22432 10420
11-May-2011 01:59:00 22433 10421
11-May-2011 02:11:00 22434 10422
11-May-2011 02:34:00 22435 10423
11-May-2011 02:52:00 22436 10424
11-May-2011 03:05:00 22437 10425
11-May-2011 03:08:00 22438 10426
11-May-2011 03:17:00 22439 10427
11-May-2011 03:29:00 22440 10428
11-May-2011 03:38:00 22441 10429
11-May-2011 03:46:00 22442 10430
11-May-2011 03:57:00 22443 10431
11-May-2011 04:09:00 22444 10432
11-May-2011 04:16:00 22445 10433
11-May-2011 23:22:00 22446 10434
11-May-2011 23:37:00 22447 10435
11-May-2011 23:45:00 22448 10436
11-May-2011 23:57:00 22449 10437
12-May-2011 00:06:00 22450 10438
12-May-2011 00:15:00 22451 10439
12-May-2011 00:18:00 22452 10440
12-May-2011 00:23:00 22453 10441
12-May-2011 00:32:00 22454 10442
12-May-2011 00:36:00 22455 10443
12-May-2011 00:40:00 22456 10444
12-May-2011 00:44:00 22457 10445
12-May-2011 00:49:00 22458 10446
12-May-2011 00:56:00 22459 10447
12-May-2011 01:02:00 22460 10448
12-May-2011 01:08:00 22461 10449
12-May-2011 01:15:00 22462 10450
12-May-2011 01:51:00 22463 10451
12-May-2011 03:52:00 22464 10452
12-May-2011 03:58:00 22465 10453
12-May-2011 04:06:00 22466 10454
12-May-2011 04:12:00 22467 10455
12-May-2011 04:18:00 22468 10456
12-May-2011 04:25:00 22469 10457
12-May-2011 04:31:00 22470 10458
12-May-2011 04:41:00 22471 10459
12-May-2011 04:52:00 22472 10460
12-May-2011 04:59:00 22473 10461
12-May-2011 05:06:00 22474 10462
12-May-2011 05:13:00 22475 10463
12-May-2011 05:19:00 22476 10464
12-May-2011 05:35:00 22477 10465
12-May-2011 05:43:00 22478 10466
12-May-2011 05:51:00 22479 10467
12-May-2011 06:08:00 22480 10468
12-May-2011 06:26:00 22481 10469
12-May-2011 06:32:00 22482 10470
12-May-2011 06:49:00 22483 10471
12-May-2011 07:08:00 22484 10472
12-May-2011 23:19:00 22485 10473
12-May-2011 23:24:00 22486 10474
12-May-2011 23:30:00 22487 10475
12-May-2011 23:37:00 22488 10476
13-May-2011 02:04:00 22489 10477
13-May-2011 02:19:00 22490 10478
13-May-2011 02:24:00 22491 10479
13-May-2011 02:35:00 22492 10480
13-May-2011 02:43:00 22493 10481
13-May-2011 02:51:00 22494 10482
13-May-2011 02:59:00 22495 10483
13-May-2011 03:03:00 22496 10484
13-May-2011 03:10:00 22497 10485
13-May-2011 03:19:00 22498 10486
13-May-2011 03:26:00 22499 10487
13-May-2011 03:36:00 22500 10488
13-May-2011 03:44:00 22501 10489
13-May-2011 03:47:00 22502 10490
13-May-2011 03:54:00 22503 10491
13-May-2011 03:59:00 22504 10492
13-May-2011 04:06:00 22505 10493
13-May-2011 04:11:00 22506 10494
13-May-2011 04:27:00 22507 10495
13-May-2011 04:38:00 22508 10496
13-May-2011 04:49:00 22509 10497
13-May-2011 04:59:00 22510 10498
13-May-2011 05:11:00 22511 10499
13-May-2011 05:22:00 22512 10500
13-May-2011 05:32:00 22513 10501
13-May-2011 05:49:00 22514 10502
13-May-2011 06:03:00 22515 10503
13-May-2011 06:27:00 22516 10504
13-May-2011 06:42:00 22517 10505
13-May-2011 06:55:00 22518 10506
13-May-2011 23:17:00 22519 10507
13-May-2011 23:23:00 22520 10508
13-May-2011 23:31:00 22521 10509
13-May-2011 23:42:00 22522 10510
13-May-2011 23:55:00 22523 10511
14-May-2011 00:06:00 22524 10512
14-May-2011 00:18:00 22525 10513
14-May-2011 00:28:00 22526 10514
14-May-2011 00:33:00 22527 10515
14-May-2011 00:45:00 22528 10516
14-May-2011 00:56:00 22529 10517
14-May-2011 01:08:00 22530 10518
14-May-2011 05:58:00 22531 10519
14-May-2011 06:02:00 22532 10520
14-May-2011 06:14:00 22533 10521
14-May-2011 06:43:00 22534 10522
14-May-2011 07:13:00 22535 10523
14-May-2011 15:10:00 22536 10524
15-May-2011 01:19:00 22537 10525
15-May-2011 01:24:00 22538 10526
15-May-2011 01:57:00 22539 10527
15-May-2011 02:13:00 22540 10528
15-May-2011 02:41:00 22541 10529
15-May-2011 03:08:00 22542 10530
15-May-2011 03:11:00 22543 10531
15-May-2011 03:25:00 22544 10532
15-May-2011 03:53:00 22545 10533
15-May-2011 04:22:00 22546 10534
15-May-2011 04:36:00 22547 10535
15-May-2011 04:46:00 22548 10536
15-May-2011 05:15:00 22549 10537
15-May-2011 07:28:00 22550 10538
15-May-2011 07:56:00 22551 10539
15-May-2011 08:13:00 22552 10540
21-May-2011 10:58:00 22553 10541
21-May-2011 12:35:00 22554 10543
21-May-2011 13:25:00 22555 10545
21-May-2011 13:35:00 22556 10547
21-May-2011 13:40:00 22557 10549
21-May-2011 13:44:00 22558 10551
21-May-2011 13:52:00 22559 10553
21-May-2011 14:01:00 22560 10555
21-May-2011 14:06:00 22561 10557
21-May-2011 14:12:00 22562 10559
21-May-2011 14:17:00 22563 10561
21-May-2011 14:19:00 22564 10563
21-May-2011 14:22:00 22565 10565
21-May-2011 14:29:00 22566 10567
21-May-2011 14:47:00 22567 10569
21-May-2011 14:49:00 22568 10571
21-May-2011 14:57:00 22569 10573
21-May-2011 15:05:00 22570 10575
21-May-2011 15:25:00 22571 10577
21-May-2011 16:07:00 22572 10579
21-May-2011 16:33:00 22573 10581
21-May-2011 16:37:00 22574 10583
21-May-2011 16:42:00 22575 10585
21-May-2011 16:48:00 22576 10587
21-May-2011 16:51:00 22577 10589
21-May-2011 16:58:00 22578 10591
21-May-2011 17:02:00 22579 10593
21-May-2011 17:08:00 22580 10595
22-May-2011 10:59:00 22581 10597
22-May-2011 11:03:00 22582 10599
22-May-2011 11:06:00 22583 10601
22-May-2011 12:34:00 22584 10603
22-May-2011 12:38:00 22585 10605
22-May-2011 13:24:00 22586 10607
22-May-2011 13:36:00 22587 10609
22-May-2011 13:42:00 22588 10611
22-May-2011 13:52:00 22589 10613
22-May-2011 14:22:00 22590 10614
22-May-2011 14:50:00 22591 10615
22-May-2011 14:57:00 22592 10616
22-May-2011 15:05:00 22593 10617
22-May-2011 15:20:00 22594 10618
22-May-2011 15:25:00 22595 10619
22-May-2011 15:32:00 22596 10620
22-May-2011 15:40:00 22597 10621
22-May-2011 15:47:00 22598 10622
22-May-2011 15:54:00 22599 10623
22-May-2011 16:16:00 22600 10624
22-May-2011 16:21:00 22601 10625
22-May-2011 16:26:00 22602 10626
22-May-2011 16:29:00 22603 10627
22-May-2011 16:36:00 22604 10628
22-May-2011 16:42:00 22605 10629
22-May-2011 16:53:00 22606 10630
22-May-2011 17:00:00 22607 10631
22-May-2011 17:13:00 22608 10632
22-May-2011 17:28:00 22609 10633
22-May-2011 17:59:00 22610 10634
22-May-2011 18:11:00 22611 10635
